,0,1,2,3,4,5,6
339,2900537806,2016-03-01,09:10:03,2号线世纪公园,地铁,0.0,非优惠
340,2900537806,2016-03-01,18:09:35,4号线世纪大道,地铁,0.0,非优惠
341,2900537806,2016-03-01,18:21:15,2号线世纪公园,地铁,3.0,非优惠
342,201092904,2016-03-01,17:21:31,13号线金沙江路,地铁,0.0,非优惠
343,201092904,2016-03-01,07:43:33,13号线金沙江西路,地铁,0.0,非优惠
344,201092904,2016-03-01,08:00:50,13号线金沙江路,地铁,4.0,非优惠
345,201092904,2016-03-01,17:41:14,13号线金沙江西路,地铁,4.0,非优惠
346,2002289445,2016-03-01,08:32:53,13号线金运路,地铁,0.0,非优惠
347,2002289445,2016-03-01,08:44:59,13号线真北路,地铁,3.0,非优惠
348,2002289445,2016-03-01,18:13:20,13号线金运路,地铁,3.0,非优惠
349,2002289445,2016-03-01,17:57:27,13号线真北路,地铁,0.0,非优惠
350,3300985236,2016-03-01,08:27:05,1号线人民广场,地铁,3.0,非优惠
351,3300985236,2016-03-01,08:14:02,2号线东昌路,地铁,0.0,非优惠
352,2800303461,2016-03-01,09:47:01,2号线南京西路,地铁,0.0,非优惠
353,2800303461,2016-03-01,12:32:11,2号线龙阳路,地铁,0.0,非优惠
354,2800303461,2016-03-01,10:13:19,2号线龙阳路,地铁,4.0,非优惠
355,2800303461,2016-03-01,12:57:42,2号线南京西路,地铁,4.0,非优惠
356,3101740769,2016-03-01,10:46:44,3号线延安西路,地铁,0.0,非优惠
357,3101740769,2016-03-01,11:10:55,10号线龙柏新村,地铁,4.0,非优惠
358,2103518843,2016-03-01,22:36:34,2号线陆家嘴,地铁,5.0,非优惠
359,2103518843,2016-03-01,21:45:15,11号线南翔,地铁,0.0,非优惠
360,2000012156,2016-03-01,07:29:02,7号线长清路,地铁,3.0,优惠
361,2000012156,2016-03-01,16:47:04,7号线长清路,地铁,0.0,非优惠
362,2000012156,2016-03-01,17:04:10,7号线芳华路,地铁,4.0,非优惠
363,2000012156,2016-03-01,07:11:06,7号线芳华路,地铁,0.0,非优惠
364,2502951346,2016-03-01,07:44:30,6号线高青路,地铁,0.0,非优惠
365,2502951346,2016-03-01,08:08:53,4号线世纪大道,地铁,4.0,非优惠
366,2502951346,2016-03-01,17:43:26,4号线世纪大道,地铁,0.0,非优惠
367,2502951346,2016-03-01,18:01:07,6号线高青路,地铁,4.0,非优惠
368,3104058764,2016-03-01,15:44:28,8号线陆家浜路,地铁,5.0,非优惠
369,3104058764,2016-03-01,14:55:47,2号线虹桥火车站,地铁,0.0,非优惠
370,3004449195,2016-03-01,18:04:42,4号线上海体育场,地铁,0.0,非优惠
371,3004449195,2016-03-01,18:44:05,10号线航中路,地铁,4.0,非优惠
372,2303292570,2016-03-01,07:05:27,8号线鞍山新村,地铁,0.0,非优惠
373,2303292570,2016-03-01,07:12:37,8号线曲阳路,地铁,3.0,非优惠
374,2104728327,2016-03-01,08:55:06,9号线商城路,地铁,3.0,优惠
375,2104728327,2016-03-01,08:31:04,8号线杨思,地铁,0.0,非优惠
376,2104728327,2016-03-01,17:54:22,9号线商城路,地铁,0.0,非优惠
377,401940721,2016-03-01,10:45:31,4号线南浦大桥,地铁,3.0,非优惠
378,401940721,2016-03-01,10:26:42,4号线上海体育场,地铁,0.0,非优惠
379,2402851213,2016-03-01,14:10:40,2号线世纪公园,地铁,4.0,非优惠
380,2402851213,2016-03-01,13:41:16,8号线老西门,地铁,0.0,非优惠
381,102277563,2016-03-01,12:12:03,8号线人民广场,地铁,0.0,非优惠
382,102277563,2016-03-01,14:30:43,1号线莘庄,地铁,0.0,非优惠
383,102277563,2016-03-01,12:50:33,1号线莘庄,地铁,3.0,优惠
384,102277563,2016-03-01,15:52:59,1号线陕西南路,地铁,0.0,非优惠
385,102277563,2016-03-01,15:00:30,1号线陕西南路,地铁,4.0,非优惠
386,102277563,2016-03-01,16:23:22,7号线大华三路,地铁,4.0,非优惠
387,2802788893,2016-03-01,09:13:15,3号线殷高西路,地铁,3.0,优惠
388,2802788893,2016-03-01,17:25:58,3号线殷高西路,地铁,0.0,非优惠
389,2802788893,2016-03-01,17:44:02,3号线水产路,地铁,4.0,非优惠
390,2802788893,2016-03-01,08:38:22,3号线江杨北路,地铁,0.0,非优惠
391,2801616727,2016-03-01,06:59:21,6号线金桥路,地铁,0.0,非优惠
392,2801616727,2016-03-01,07:19:07,6号线浦电路,地铁,3.0,优惠
393,2601028343,2016-03-01,09:08:34,3号线殷高西路,地铁,0.0,非优惠
394,2601028343,2016-03-01,14:43:23,3号线殷高西路,地铁,4.0,非优惠
395,2601028343,2016-03-01,14:06:10,3号线中山公园,地铁,0.0,非优惠
396,2601028343,2016-03-01,09:51:52,3号线中山公园,地铁,3.0,优惠
397,501429511,2016-03-01,08:45:27,10号线邮电新村,地铁,0.0,非优惠
398,501429511,2016-03-01,19:11:00,10号线交通大学,地铁,0.0,非优惠
399,501429511,2016-03-01,19:35:16,10号线邮电新村,地铁,4.0,非优惠
400,501429511,2016-03-01,09:15:47,10号线四川北路,地铁,0.0,非优惠
401,501429511,2016-03-01,08:54:18,10号线四川北路,地铁,3.0,非优惠
402,501429511,2016-03-01,09:36:25,10号线交通大学,地铁,4.0,非优惠
403,2702492982,2016-03-01,20:08:20,9号线松江大学城,地铁,7.0,非优惠
404,2702492982,2016-03-01,09:29:10,1号线上海马戏城,地铁,7.0,非优惠
405,2702492982,2016-03-01,08:04:56,9号线松江大学城,地铁,0.0,非优惠
406,2702492982,2016-03-01,18:51:25,1号线上海马戏城,地铁,0.0,非优惠
407,2802528108,2016-03-01,07:23:20,7号线新村路,地铁,0.0,非优惠
408,2802528108,2016-03-01,08:12:53,9号线九亭,地铁,5.0,非优惠
409,2802528108,2016-03-01,19:29:58,9号线九亭,地铁,0.0,非优惠
410,2802528108,2016-03-01,20:17:08,7号线新村路,地铁,5.0,非优惠
411,2105216684,2016-03-01,10:38:28,1号线徐家汇,地铁,6.0,非优惠
412,2105216684,2016-03-01,14:35:00,11号线白银路,地铁,6.0,非优惠
413,2105216684,2016-03-01,13:17:51,4号线大木桥路 ,地铁,0.0,非优惠
414,2105216684,2016-03-01,09:45:02,11号线白银路,地铁,0.0,非优惠
415,3002384445,2016-03-01,18:52:48,11号线桃浦新村,地铁,4.0,非优惠
416,3002384445,2016-03-01,18:06:06,2号线南京东路,地铁,0.0,非优惠
417,3002384445,2016-03-01,07:51:38,11号线桃浦新村,地铁,0.0,非优惠
418,3002384445,2016-03-01,08:39:51,2号线南京东路,地铁,4.0,非优惠
419,2204821094,2016-03-01,20:27:45,2号线中山公园,地铁,3.0,非优惠
420,2204821094,2016-03-01,08:43:26,8号线大世界,地铁,4.0,非优惠
421,2204821094,2016-03-01,20:12:05,1号线人民广场,地铁,0.0,非优惠
422,2204821094,2016-03-01,08:23:08,2号线中山公园,地铁,0.0,非优惠
423,3101787495,2016-03-01,20:06:31,2号线浦东国际机场,地铁,0.0,非优惠
424,3101787495,2016-03-01,20:43:43,2号线广兰路,地铁,5.0,非优惠
425,2302743932,2016-03-01,08:08:25,8号线芦恒路,地铁,0.0,非优惠
426,2302743932,2016-03-01,18:29:54,8号线芦恒路,地铁,5.0,非优惠
427,2302743932,2016-03-01,17:50:38,1号线汉中路,地铁,0.0,非优惠
428,2302743932,2016-03-01,08:48:53,1号线汉中路,地铁,5.0,非优惠
429,2901786790,2016-03-01,18:42:37,2号线广兰路,地铁,5.0,非优惠
430,2901786790,2016-03-01,07:49:16,2号线广兰路,地铁,0.0,非优惠
431,2901786790,2016-03-01,17:51:26,9号线漕河泾开发区,地铁,0.0,非优惠
432,2303248680,2016-03-01,21:11:15,2号线世纪公园,地铁,3.0,非优惠
433,2303248680,2016-03-01,20:59:47,4号线世纪大道,地铁,0.0,非优惠
434,2603734982,2016-03-01,16:20:53,12号线江浦公园,地铁,0.0,非优惠
435,2603734982,2016-03-01,08:00:56,7号线上大路,地铁,0.0,非优惠
436,2603734982,2016-03-01,08:51:09,12号线江浦公园,地铁,5.0,非优惠
437,2603734982,2016-03-01,17:29:51,7号线刘行,地铁,6.0,非优惠
438,3104746145,2016-03-01,11:19:05,10号线交通大学,地铁,0.0,非优惠
439,3104746145,2016-03-01,08:26:51,10号线交通大学,地铁,4.0,非优惠
440,3104746145,2016-03-01,11:51:46,2号线东昌路,地铁,4.0,非优惠
441,3104746145,2016-03-01,07:57:24,9号线商城路,地铁,0.0,非优惠
442,2103251118,2016-03-01,23:02:22,4号线蓝村路,地铁,3.0,非优惠
443,2103251118,2016-03-01,22:54:28,4号线浦电路,地铁,0.0,非优惠
444,2103251118,2016-03-01,09:32:59,4号线蓝村路,地铁,0.0,非优惠
445,2103251118,2016-03-01,09:36:22,4号线浦电路,地铁,3.0,非优惠
446,2304029446,2016-03-01,08:36:17,11号线祁连山路,地铁,0.0,非优惠
447,2304029446,2016-03-01,09:20:53,1号线黄陂南路,地铁,4.0,非优惠
448,2205014136,2016-03-01,06:44:33,2号线川沙,地铁,0.0,非优惠
449,2205014136,2016-03-01,07:21:52,4号线世纪大道,地铁,5.0,非优惠
450,2205014136,2016-03-01,15:42:22,2号线川沙,地铁,5.0,非优惠
451,2205014136,2016-03-01,14:55:08,4号线世纪大道,地铁,0.0,非优惠
452,2201814937,2016-03-01,14:58:30,9号线合川路,地铁,0.0,非优惠
453,2201814937,2016-03-01,17:24:27,2号线南京西路,地铁,0.0,非优惠
454,2201814937,2016-03-01,18:24:06,10号线航中路,地铁,4.0,非优惠
455,201860343,2016-03-01,18:09:42,13号线武宁路,地铁,0.0,非优惠
456,201860343,2016-03-01,18:34:17,7号线大场镇,地铁,4.0,非优惠
457,3103337975,2016-03-01,22:59:10,2号线广兰路,地铁,5.0,非优惠
458,3103337975,2016-03-01,22:16:50,1号线上海火车站,地铁,0.0,非优惠
459,100719450,2016-03-01,15:10:29,1号线黄陂南路,地铁,4.0,非优惠
460,100719450,2016-03-01,14:31:25,8号线翔殷路,地铁,0.0,非优惠
461,100719450,2016-03-01,10:33:32,1号线黄陂南路,地铁,4.0,非优惠
462,100719450,2016-03-01,09:52:10,8号线芦恒路,地铁,0.0,非优惠
463,2901590684,2016-03-01,08:06:21,2号线虹桥火车站,地铁,5.0,非优惠
464,2901590684,2016-03-01,18:47:46,2号线东昌路,地铁,5.0,非优惠
465,2901590684,2016-03-01,18:00:39,2号线虹桥火车站,地铁,0.0,非优惠
466,2901590684,2016-03-01,07:17:35,2号线东昌路,地铁,0.0,非优惠
467,3800189847,2016-03-01,12:07:04,1号线宝安公路,地铁,6.0,非优惠
468,3800189847,2016-03-01,10:46:48,2号线徐泾东,地铁,0.0,非优惠
469,2104949203,2016-03-01,15:35:27,8号线四平路,地铁,0.0,非优惠
470,2104949203,2016-03-01,18:32:23,8号线虹口足球场,地铁,0.0,非优惠
471,2104949203,2016-03-01,15:44:19,8号线虹口足球场,地铁,3.0,非优惠
472,2104949203,2016-03-01,18:42:38,8号线四平路,地铁,3.0,非优惠
473,3003991363,2016-03-01,17:02:07,10号线航中路,地铁,5.0,非优惠
474,3003991363,2016-03-01,13:50:15,2号线北新泾,地铁,0.0,非优惠
475,3003991363,2016-03-01,14:25:58,8号线大世界,地铁,4.0,非优惠
476,3003991363,2016-03-01,16:19:54,8号线大世界,地铁,0.0,非优惠
477,2802593675,2016-03-01,15:35:57,9号线九亭,地铁,0.0,非优惠
478,2802593675,2016-03-01,09:27:35,9号线洞泾,地铁,6.0,优惠
479,2802593675,2016-03-01,16:33:10,6号线德平路,地铁,5.0,优惠
480,2802593675,2016-03-01,08:14:19,9号线杨高中路,地铁,0.0,非优惠
481,2104327543,2016-03-01,10:35:30,7号线大华三路,地铁,4.0,优惠
482,2104327543,2016-03-01,13:54:57,7号线上大路,地铁,0.0,非优惠
483,2104327543,2016-03-01,14:30:44,7号线美兰湖,地铁,4.0,非优惠
484,2104327543,2016-03-01,11:48:34,7号线大华三路,地铁,0.0,非优惠
485,2104327543,2016-03-01,09:50:27,7号线美兰湖,地铁,0.0,非优惠
486,2104327543,2016-03-01,12:04:49,7号线上大路,地铁,3.0,非优惠
487,2904351295,2016-03-01,16:34:47,12号线国际客运中心,地铁,4.0,非优惠
488,2904351295,2016-03-01,17:11:12,12号线国际客运中心,地铁,0.0,非优惠
489,2904351295,2016-03-01,16:07:46,10号线江湾体育场,地铁,0.0,非优惠
490,2904351295,2016-03-01,17:52:39,1号线共康路,地铁,4.0,非优惠
491,2104945888,2016-03-01,11:45:34,4号线上海体育场,地铁,0.0,非优惠
492,2104945888,2016-03-01,12:23:51,2号线虹桥火车站,地铁,4.0,非优惠
493,2103240735,2016-03-01,20:40:11,10号线新天地,地铁,0.0,非优惠
494,2103240735,2016-03-01,09:46:27,10号线新天地,地铁,4.0,非优惠
495,2103240735,2016-03-01,09:30:25,10号线宋园路,地铁,0.0,非优惠
496,2103240735,2016-03-01,20:56:02,10号线宋园路,地铁,4.0,非优惠
497,2804233794,2016-03-01,08:25:10,2号线凌空路,地铁,0.0,非优惠
498,2804233794,2016-03-01,09:07:40,4号线世纪大道,地铁,5.0,非优惠
499,2804233794,2016-03-01,18:06:52,2号线凌空路,地铁,5.0,非优惠
500,2804233794,2016-03-01,17:24:03,4号线世纪大道,地铁,0.0,非优惠
501,720061113,2016-03-01,18:32:57,5号线东川路,地铁,5.0,非优惠
502,720061113,2016-03-01,08:08:21,3号线虹桥路,地铁,4.0,优惠
503,720061113,2016-03-01,07:13:33,5号线东川路,地铁,0.0,非优惠
504,720061113,2016-03-01,17:43:02,3号线虹桥路,地铁,0.0,非优惠
505,2103039206,2016-03-01,09:16:43,6号线高科西路,地铁,4.0,非优惠
506,2103039206,2016-03-01,16:39:30,7号线昌平路,地铁,4.0,非优惠
507,2103039206,2016-03-01,08:49:24,7号线昌平路,地铁,0.0,非优惠
508,2103039206,2016-03-01,16:10:45,6号线高科西路,地铁,0.0,非优惠
509,2303766676,2016-03-01,17:07:19,11号线三林,地铁,3.0,优惠
510,2303766676,2016-03-01,16:39:47,8号线沈杜公路,地铁,0.0,非优惠
511,2303766676,2016-03-01,12:47:41,8号线沈杜公路,地铁,4.0,非优惠
512,3002139559,2016-03-01,06:49:00,11号线李子园路,地铁,0.0,非优惠
513,3002139559,2016-03-01,07:26:56,2号线东昌路,地铁,4.0,非优惠
514,760397041,2016-03-01,14:57:48,13号线祁连山南路,地铁,1.0,非优惠
515,760397041,2016-03-01,14:21:04,2号线南京西路,地铁,3.0,优惠
516,760397041,2016-03-01,13:50:26,2号线金科路,地铁,0.0,非优惠
517,502734942,2016-03-01,08:33:24,7号线顾村公园,地铁,0.0,非优惠
518,502734942,2016-03-01,21:36:26,7号线顾村公园,地铁,5.0,非优惠
519,2801198061,2016-03-01,08:49:07,7号线镇坪路,地铁,4.0,非优惠
520,2801198061,2016-03-01,20:44:58,7号线镇坪路,地铁,0.0,非优惠
521,2801198061,2016-03-01,08:28:30,7号线场中路,地铁,0.0,非优惠
522,2801198061,2016-03-01,21:01:47,7号线场中路,地铁,4.0,非优惠
523,2502071267,2016-03-01,16:42:58,8号线成山路,地铁,0.0,非优惠
524,2502071267,2016-03-01,16:54:41,8号线西藏南路,地铁,2.0,优惠
525,780124414,2016-03-01,13:17:27,2号线中山公园,地铁,3.0,优惠
526,780124414,2016-03-01,12:51:26,2号线东昌路,地铁,0.0,非优惠
527,761071296,2016-03-01,06:47:39,9号线桂林路,地铁,0.0,非优惠
528,761071296,2016-03-01,06:49:17,9号线桂林路,地铁,0.0,优惠
529,761071296,2016-03-01,06:50:07,9号线桂林路,地铁,0.0,非优惠
530,761071296,2016-03-01,07:10:13,7号线静安寺,地铁,4.0,非优惠
531,761071296,2016-03-01,17:13:07,7号线静安寺,地铁,0.0,非优惠
532,761071296,2016-03-01,17:34:58,9号线桂林路,地铁,4.0,非优惠
533,760244266,2016-03-01,15:05:13,10号线上海动物园,地铁,5.0,非优惠
534,760244266,2016-03-01,14:12:16,3号线大柏树,地铁,0.0,非优惠
535,760244266,2016-03-01,09:11:46,10号线航中路,地铁,0.0,非优惠
536,760244266,2016-03-01,10:10:47,1号线汶水路,地铁,5.0,非优惠
537,201950165,2016-03-01,08:10:26,13号线真北路,地铁,0.0,非优惠
538,201950165,2016-03-01,19:06:53,7号线花木路,地铁,0.0,非优惠
539,201950165,2016-03-01,09:06:26,7号线花木路,地铁,5.0,非优惠
540,201950165,2016-03-01,20:03:10,13号线真北路,地铁,5.0,非优惠
541,2001913898,2016-03-01,19:10:43,2号线江苏路,地铁,4.0,非优惠
542,2001913898,2016-03-01,18:36:14,1号线上海马戏城,地铁,0.0,非优惠
543,2001913898,2016-03-01,10:00:05,1号线上海马戏城,地铁,4.0,非优惠
544,2001913898,2016-03-01,09:24:02,2号线江苏路,地铁,0.0,非优惠
545,2204164837,2016-03-01,18:15:39,2号线陆家嘴,地铁,0.0,非优惠
546,2204164837,2016-03-01,18:57:14,2号线虹桥2号航站楼,地铁,5.0,非优惠
547,2903680794,2016-03-01,19:09:31,3号线宝杨路,地铁,5.0,非优惠
548,2903680794,2016-03-01,07:35:31,3号线宝杨路,地铁,0.0,非优惠
549,2903680794,2016-03-01,17:54:41,4号线大木桥路 ,地铁,0.0,非优惠
550,2903680794,2016-03-01,08:37:44,4号线鲁班路,地铁,5.0,非优惠
551,2201604898,2016-03-01,15:12:29,8号线西藏南路,地铁,0.0,非优惠
552,2201604898,2016-03-01,15:46:03,3号线曹杨路,地铁,4.0,非优惠
553,2201604898,2016-03-01,11:26:41,11号线南翔,地铁,0.0,非优惠
554,2201604898,2016-03-01,12:32:55,8号线西藏南路,地铁,4.0,优惠
555,3102642289,2016-03-01,08:45:38,10号线陕西南路,地铁,4.0,非优惠
556,3102642289,2016-03-01,22:02:51,7号线岚皋路,地铁,4.0,非优惠
557,3102642289,2016-03-01,21:38:49,1号线陕西南路,地铁,0.0,非优惠
558,3102642289,2016-03-01,08:08:54,7号线岚皋路,地铁,0.0,非优惠
559,2804033638,2016-03-01,16:35:15,4号线鲁班路,地铁,0.0,非优惠
560,2804033638,2016-03-01,16:49:57,8号线成山路,地铁,3.0,非优惠
561,2804033638,2016-03-01,08:29:26,8号线成山路,地铁,0.0,非优惠
562,2804033638,2016-03-01,08:52:17,4号线鲁班路,地铁,2.0,优惠
563,3003392181,2016-03-01,19:55:36,11号线兆丰路,地铁,6.0,非优惠
564,3003392181,2016-03-01,11:53:01,11号线曹杨路,地铁,6.0,非优惠
565,3003392181,2016-03-01,10:56:25,11号线兆丰路,地铁,0.0,非优惠
566,3003392181,2016-03-01,19:00:33,11号线曹杨路,地铁,0.0,非优惠
567,2203768475,2016-03-01,22:06:02,2号线唐镇,地铁,6.0,非优惠
568,2203768475,2016-03-01,20:58:04,1号线上海南站,地铁,0.0,非优惠
569,3004506839,2016-03-01,06:42:29,7号线昌平路,地铁,0.0,非优惠
570,3004506839,2016-03-01,07:10:46,6号线高科西路,地铁,4.0,非优惠
571,2800922617,2016-03-01,10:35:22,3号线中潭路,地铁,5.0,非优惠
572,2800922617,2016-03-01,15:14:01,9号线七宝,地铁,5.0,非优惠
573,2800922617,2016-03-01,09:51:06,9号线七宝,地铁,0.0,非优惠
574,2800922617,2016-03-01,14:24:24,3号线中潭路,地铁,0.0,非优惠
575,2203627493,2016-03-01,08:19:21,3号线宝杨路,地铁,0.0,非优惠
576,2203627493,2016-03-01,18:13:51,3号线淞浜路,地铁,5.0,非优惠
577,2203627493,2016-03-01,17:25:29,11号线曹杨路,地铁,0.0,非优惠
578,2203627493,2016-03-01,09:13:19,11号线曹杨路,地铁,5.0,非优惠
579,2904392385,2016-03-01,19:38:21,2号线虹桥2号航站楼,地铁,5.0,非优惠
580,2904392385,2016-03-01,18:54:01,4号线世纪大道,地铁,0.0,非优惠
581,3004419289,2016-03-01,07:00:51,9号线九亭,地铁,0.0,非优惠
582,3004419289,2016-03-01,19:34:32,8号线中兴路,地铁,0.0,非优惠
583,3004419289,2016-03-01,20:27:05,9号线九亭,地铁,5.0,非优惠
584,3004419289,2016-03-01,07:50:27,8号线中兴路,地铁,4.0,优惠
585,501295574,2016-03-01,22:19:39,1号线黄陂南路,地铁,0.0,非优惠
586,501295574,2016-03-01,22:45:30,10号线水城路,地铁,4.0,非优惠
587,2902754932,2016-03-01,20:09:40,4号线宜山路,地铁,0.0,非优惠
588,2902754932,2016-03-01,09:18:55,4号线宜山路,地铁,4.0,非优惠
589,2902754932,2016-03-01,08:48:28,2号线淞虹路,地铁,0.0,非优惠
590,2902754932,2016-03-01,20:42:47,2号线淞虹路,地铁,4.0,非优惠
591,300885756,2016-03-01,18:17:36,8号线曲阳路,地铁,4.0,非优惠
592,300885756,2016-03-01,08:45:32,8号线西藏南路,地铁,4.0,非优惠
593,300885756,2016-03-01,08:20:10,8号线曲阳路,地铁,0.0,非优惠
594,300885756,2016-03-01,17:52:26,8号线西藏南路,地铁,0.0,非优惠
595,3004551961,2016-03-01,17:18:42,9号线徐家汇,地铁,4.0,非优惠
596,3004551961,2016-03-01,16:59:46,10号线上海动物园,地铁,0.0,非优惠
597,2002422555,2016-03-01,12:32:30,2号线唐镇,地铁,0.0,非优惠
598,2002422555,2016-03-01,16:31:58,8号线西藏南路,地铁,0.0,非优惠
599,2002422555,2016-03-01,13:31:22,8号线西藏南路,地铁,5.0,非优惠
600,2002422555,2016-03-01,17:27:29,2号线唐镇,地铁,5.0,非优惠
601,2904093706,2016-03-01,18:01:33,7号线潘广路,地铁,4.0,非优惠
602,2904093706,2016-03-01,17:22:47,7号线岚皋路,地铁,0.0,非优惠
603,2904093706,2016-03-01,06:04:15,7号线刘行,地铁,0.0,非优惠
604,2904093706,2016-03-01,06:34:19,7号线岚皋路,地铁,4.0,非优惠
605,2903419351,2016-03-01,16:47:02,6号线外高桥保税区北,地铁,0.0,非优惠
606,2903419351,2016-03-01,18:08:49,2号线娄山关路,地铁,6.0,非优惠
607,2903419351,2016-03-01,07:41:05,2号线娄山关路,地铁,0.0,非优惠
608,2903419351,2016-03-01,08:54:23,6号线外高桥保税区北,地铁,6.0,非优惠
609,2103787330,2016-03-01,09:16:06,3号线宜山路,地铁,0.0,非优惠
610,2103787330,2016-03-01,09:53:35,3号线大柏树,地铁,4.0,非优惠
611,2903567292,2016-03-01,15:44:18,12号线宁国路,地铁,0.0,非优惠
612,2903567292,2016-03-01,16:01:59,12号线巨峰路,地铁,3.0,非优惠
613,2101189893,2016-03-01,15:04:09,4号线大连路,地铁,0.0,非优惠
614,2101189893,2016-03-01,15:35:33,7号线肇嘉浜路,地铁,4.0,非优惠
615,2101189893,2016-03-01,10:57:41,12号线宁国路,地铁,0.0,非优惠
616,2101189893,2016-03-01,09:58:30,4号线大连路,地铁,0.0,非优惠
617,2101189893,2016-03-01,20:48:16,7号线肇嘉浜路,地铁,0.0,非优惠
618,2101189893,2016-03-01,21:49:45,3号线赤峰路,地铁,4.0,非优惠
619,2101189893,2016-03-01,10:07:00,12号线宁国路,地铁,3.0,非优惠
620,2101189893,2016-03-01,11:06:29,4号线大连路,地铁,3.0,非优惠
621,2603789356,2016-03-01,09:21:19,9号线马当路,地铁,0.0,非优惠
622,2502936255,2016-03-01,17:52:33,8号线西藏北路,地铁,3.0,非优惠
623,2502936255,2016-03-01,17:39:11,8号线大世界,地铁,0.0,非优惠
624,3102787557,2016-03-01,10:52:18,9号线商城路,地铁,4.0,非优惠
625,3102787557,2016-03-01,15:47:25,6号线高青路,地铁,4.0,非优惠
626,3102787557,2016-03-01,09:57:25,11号线三林,地铁,0.0,非优惠
627,3102787557,2016-03-01,15:23:15,9号线商城路,地铁,0.0,非优惠
628,3850281376,2016-03-01,15:00:43,3号线赤峰路,地铁,0.0,非优惠
629,3850281376,2016-03-01,09:12:00,3号线赤峰路,地铁,5.0,非优惠
630,3850281376,2016-03-01,08:18:07,11号线南翔,地铁,0.0,非优惠
631,3850281376,2016-03-01,15:53:36,11号线南翔,地铁,5.0,非优惠
632,2001370788,2016-03-01,08:03:25,2号线威宁路,地铁,0.0,非优惠
633,2001370788,2016-03-01,19:52:27,1号线人民广场,地铁,0.0,非优惠
634,2001370788,2016-03-01,17:05:55,2号线江苏路,地铁,0.0,非优惠
635,2001370788,2016-03-01,08:16:45,2号线江苏路,地铁,3.0,非优惠
636,2001370788,2016-03-01,17:22:12,8号线人民广场,地铁,3.0,非优惠
637,2001370788,2016-03-01,20:13:12,2号线威宁路,地铁,4.0,非优惠
638,2802021788,2016-03-01,09:25:26,6号线德平路,地铁,0.0,非优惠
639,2802021788,2016-03-01,09:56:46,2号线南京西路,地铁,4.0,非优惠
640,2003371867,2016-03-01,18:22:11,11号线江苏路,地铁,0.0,非优惠
641,2003371867,2016-03-01,09:27:06,10号线江湾体育场,地铁,0.0,非优惠
642,2003371867,2016-03-01,19:15:11,10号线江湾体育场,地铁,4.0,非优惠
643,2003371867,2016-03-01,10:04:54,11号线江苏路,地铁,4.0,非优惠
644,3104762175,2016-03-01,08:34:23,10号线天潼路,地铁,0.0,非优惠
645,3104762175,2016-03-01,08:58:43,4号线世纪大道,地铁,3.0,非优惠
646,3104762175,2016-03-01,15:50:32,10号线天潼路,地铁,3.0,非优惠
647,3104762175,2016-03-01,15:27:33,4号线世纪大道,地铁,0.0,非优惠
648,701802645,2016-03-01,17:18:23,3号线虹桥路,地铁,0.0,非优惠
649,701802645,2016-03-01,17:35:20,3号线中潭路,地铁,4.0,非优惠
650,701802645,2016-03-01,08:24:30,3号线虹桥路,地铁,4.0,非优惠
651,701802645,2016-03-01,08:02:05,3号线中潭路,地铁,0.0,非优惠
652,2104721953,2016-03-01,12:40:42,12号线江浦公园,地铁,0.0,非优惠
653,2104721953,2016-03-01,13:45:05,2号线虹桥火车站,地铁,5.0,非优惠
654,2104947177,2016-03-01,12:37:41,1号线延长路,地铁,0.0,非优惠
655,2104947177,2016-03-01,16:47:05,2号线南京东路,地铁,0.0,非优惠
656,2104947177,2016-03-01,14:42:55,9号线合川路,地铁,0.0,非优惠
657,2104947177,2016-03-01,13:23:51,9号线合川路,地铁,5.0,非优惠
658,2104947177,2016-03-01,17:14:47,1号线延长路,地铁,4.0,非优惠
659,2104947177,2016-03-01,15:12:11,8号线人民广场,地铁,4.0,非优惠
660,2203529777,2016-03-01,19:55:07,7号线静安寺,地铁,4.0,非优惠
661,2203529777,2016-03-01,19:28:15,7号线南陈路,地铁,0.0,非优惠
662,501540310,2016-03-01,10:03:53,1号线徐家汇,地铁,5.0,非优惠
663,501540310,2016-03-01,21:24:32,1号线徐家汇,地铁,0.0,非优惠
664,501540310,2016-03-01,14:18:09,1号线徐家汇,地铁,3.0,非优惠
665,501540310,2016-03-01,14:04:12,7号线肇嘉浜路,地铁,0.0,非优惠
666,501540310,2016-03-01,22:12:27,1号线通河新村,地铁,5.0,非优惠
667,501540310,2016-03-01,12:05:07,1号线徐家汇,地铁,0.0,非优惠
668,501540310,2016-03-01,09:21:57,1号线通河新村,地铁,0.0,非优惠
669,501540310,2016-03-01,12:15:04,7号线肇嘉浜路,地铁,3.0,非优惠
670,2204913038,2016-03-01,19:05:42,8号线成山路,地铁,4.0,非优惠
671,2204913038,2016-03-01,16:41:15,2号线静安寺,地铁,0.0,非优惠
672,2204913038,2016-03-01,09:24:54,9号线宜山路,地铁,4.0,非优惠
673,2204913038,2016-03-01,17:22:58,7号线肇嘉浜路,地铁,3.0,非优惠
674,2204913038,2016-03-01,14:28:05,4号线上海体育馆,地铁,0.0,非优惠
675,2204913038,2016-03-01,14:06:59,1号线上海体育馆,地铁,3.0,非优惠
676,2204913038,2016-03-01,14:01:46,1号线徐家汇,地铁,0.0,非优惠
677,2204913038,2016-03-01,18:43:00,7号线肇嘉浜路,地铁,0.0,非优惠
