,0,1,2,3,4,5,6,7,8,9
508,W0G-007,053L0163,10065,81·,8E890001,1,0,2016-4-1 21:56:50,121.564038333333,31.3269583333333
509,W0G-007,053L0163,10065,81·,8F890001,0,0,2016-4-1 21:57:46,121.564703333333,31.332655
510,W0G-007,053L0163,10065,81·,8F890001,1,0,2016-4-1 21:58:14,121.565656666667,31.3335733333333
511,W0G-007,053L0163,10065,81·,908A0000,0,0,2016-4-1 21:58:54,121.568015,31.3368816666667
512,W0G-007,053L0163,10065,81·,908A0000,1,0,2016-4-1 21:59:28,121.568735,31.3379583333333
513,W0G-007,053L0163,10065,81·,918A0007,0,0,2016-4-1 22:00:56,121.571791666667,31.3413966666667
514,W0G-007,053L0163,10065,81·,918A0007,1,0,2016-4-1 22:01:27,121.572558333333,31.3422816666667
515,W0G-007,053L0163,10065,81·,928B0005,0,0,2016-4-1 22:01:52,121.57439,31.343965
516,W0G-007,053L0163,10065,81·,928B0005,1,0,2016-4-1 22:02:17,121.575236666667,31.344525
517,W0G-007,053L0163,10065,81·,928B0000,0,0,2016-4-1 22:03:33,121.574105,31.3467083333333
518,W0G-007,053L0163,10065,81·,928B0000,1,0,2016-4-1 22:04:03,121.573635,31.3475616666667
519,W0G-007,053L0163,10065,81·,938B000E,0,0,2016-4-1 22:05:09,121.572688333333,31.3503616666667
520,W0G-007,053L0163,10065,81·,938B000E,1,0,2016-4-1 22:05:38,121.571251666667,31.3499133333333
521,W0G-007,053L0163,10065,81·,938A0001,0,0,2016-4-1 22:06:07,121.569038333333,31.34978
522,W0G-007,053L0163,10065,81·,938A0001,1,0,2016-4-1 22:06:36,121.56869,31.3507783333333
523,W0G-007,053L0163,10065,81·,948B0001,0,0,2016-4-1 22:07:06,121.568511666667,31.3534733333333
524,W0G-007,053L0163,10065,81·,948B0001,1,1,2016-4-1 22:31:12,121.568416666667,31.3534866666667
525,W0G-007,053L0163,10065,81·,938A0000,0,1,2016-4-1 22:31:50,121.568643333333,31.3506033333333
526,W0G-007,053L0163,10065,81·,938A0000,1,1,2016-4-1 22:32:05,121.569,31.349685
527,W0G-007,053L0163,10065,81·,938B0010,0,1,2016-4-1 22:32:55,121.571543333333,31.3499966666667
528,W0G-007,053L0163,10065,81·,938B0010,1,1,2016-4-1 22:32:59,121.57192,31.3501133333333
529,W0G-007,053L0163,10065,81·,928B0001,0,1,2016-4-1 22:34:27,121.574013333333,31.34689
530,W0G-007,053L0163,10065,81·,928B0001,1,1,2016-4-1 22:34:50,121.574585,31.3460266666667
531,W0G-007,053L0163,10065,81·,928B0003,0,1,2016-4-1 22:35:15,121.575226666667,31.3445983333333
532,W0G-007,053L0163,10065,81·,928B0003,1,1,2016-4-1 22:35:37,121.57411,31.3439266666667
533,W0G-007,053L0163,10065,81·,918A0006,0,1,2016-4-1 22:36:50,121.571915,31.34161
534,W0G-007,053L0163,10065,81·,918A0006,1,1,2016-4-1 22:37:32,121.571156666667,31.3406566666667
535,W0G-007,053L0163,10065,81·,908A0001,0,1,2016-4-1 22:38:10,121.567933333333,31.3368516666667
536,W0G-007,053L0163,10065,81·,908A0001,1,1,2016-4-1 22:38:37,121.567253333333,31.3358416666667
537,W0G-007,053L0163,10065,81·,8F890000,0,1,2016-4-1 22:39:07,121.565178333333,31.333125
538,W0G-007,053L0163,10065,81·,8F890000,1,1,2016-4-1 22:39:14,121.564591666667,31.33254
539,W0G-007,053L0163,10065,81·,8E890000,0,1,2016-4-1 22:40:24,121.564271666667,31.327355
540,W0G-007,053L0163,10065,81·,8E890000,1,1,2016-4-1 22:40:48,121.563801666667,31.3264383333333
541,W0G-007,053L0163,10065,81·,8D890000,0,1,2016-4-1 22:41:25,121.562945,31.3227083333333
542,W0G-007,053L0163,10065,81·,8D890000,1,1,2016-4-1 22:41:48,121.56272,31.3217616666667
543,W0G-007,053L0163,10065,81·,8C890000,0,1,2016-4-1 22:43:09,121.562186666667,31.317575
544,W0G-007,053L0163,10065,81·,8C890000,1,1,2016-4-1 22:43:18,121.56232,31.316595
545,W0G-007,053L0163,10065,81·,8A890001,0,1,2016-4-1 22:44:28,121.562441666667,31.3079083333333
546,W0G-007,053L0163,10065,81·,8A890001,1,1,2016-4-1 22:44:37,121.562546666667,31.3068883333333
547,W0G-007,053L0163,10065,81·,88890000,0,1,2016-4-1 22:45:15,121.563615,31.3026533333333
548,W0G-007,053L0163,10065,81·,88890000,1,1,2016-4-1 22:45:22,121.56377,31.3021
549,W0G-007,053L0163,10065,81·,868A0000,0,1,2016-4-1 22:47:16,121.566878333333,31.29351
550,W0G-007,053L0163,10065,81·,868A0000,1,1,2016-4-1 22:47:42,121.5677,31.2925033333333
551,W0G-007,053L0163,10065,81·,858A0001,0,1,2016-4-1 22:48:31,121.57126,31.2864683333333
552,W0G-007,053L0163,10065,81·,858A0001,1,1,2016-4-1 22:48:40,121.571666666667,31.2854016666667
553,W0G-007,053L0163,10065,81·,848B0000,0,1,2016-4-1 22:49:02,121.572308333333,31.2824466666667
554,W0G-007,053L0163,10065,81·,848B0000,1,1,2016-4-1 22:49:32,121.572491666667,31.281505
555,W0G-007,053L0163,10065,81·,828A0000,0,1,2016-4-1 22:50:28,121.571845,31.275065
556,W0G-007,053L0163,10065,81·,828A0000,1,1,2016-4-1 22:51:33,121.571793333333,31.2740033333333
557,W0G-007,053L0163,10065,81·,828A0001,0,1,2016-4-1 22:52:02,121.570068333333,31.2714983333333
558,W0G-007,053L0163,10065,81·,828A0001,1,1,2016-4-1 22:52:14,121.568821666667,31.2705066666667
559,W0G-007,053L0163,10065,81·,8189000E,0,1,2016-4-1 22:53:39,121.565003333333,31.2673633333333
560,W0G-007,053L0163,10065,81·,8189000E,1,1,2016-4-1 22:54:15,121.563085,31.2655533333333
561,W0G-007,053L0163,10065,81·,7E860000,0,1,2016-4-1 22:57:15,121.550823333333,31.2569033333333
562,W0G-007,053L0163,10065,81·,7E860000,1,1,2016-4-1 22:57:51,121.549888333333,31.2559416666667
563,W0G-007,053L0163,10065,81·,7C840013,0,1,2016-4-1 22:59:39,121.53833,31.249165
564,W0G-007,053L0163,10065,81·,7C840013,1,1,2016-4-1 23:00:08,121.536928333333,31.2483016666667
565,W0G-007,053L0163,10065,81·,7C830010,0,1,2016-4-1 23:00:31,121.533751666667,31.24741
566,W0G-007,053L0163,10065,81·,7C830010,1,1,2016-4-1 23:00:41,121.53191,31.2469416666667
567,W0G-007,053L0163,10065,81·,7C82000B,0,1,2016-4-1 23:01:04,121.528265,31.2459983333333
568,W0G-007,053L0163,10065,81·,7C82000B,1,1,2016-4-1 23:01:21,121.525371666667,31.2452083333333
569,W0G-007,053L0163,10065,81·,7B7F000D,0,1,2016-4-1 23:02:54,121.514143333333,31.243745
570,W0G-007,053L0163,10065,81·,7B7F000D,1,1,2016-4-1 23:03:08,121.512495,31.24372
571,W0G-007,053L0163,10065,81·,7B7E0015,0,1,2016-4-1 23:03:48,121.50935,31.2440916666667
572,W0G-007,053L0163,10065,81·,7B7E0015,1,1,2016-4-1 23:03:58,121.507835,31.2441333333333
573,W0G-007,053L0163,10065,81·,7B7E0018,0,1,2016-4-1 23:04:11,121.506155,31.244045
574,W0G-007,053L0163,10065,81·,7B7E0018,1,1,2016-4-1 23:04:46,121.504708333333,31.243765
575,W0G-007,053L0163,10065,81·,7B7C0004,0,1,2016-4-1 23:06:27,121.49765,31.2423133333333
576,W0G-007,053L0163,10065,81·,7B7C0004,1,1,2016-4-1 23:07:27,121.496816666667,31.2415183333333
577,W0G-007,053L0163,10065,81·,7A7C0001,0,1,2016-4-1 23:08:06,121.49612,31.2393966666667
578,W0G-007,053L0163,10065,81·,7A7C0001,1,1,2016-4-1 23:08:28,121.49636,31.2384383333333
579,W0G-007,053L0163,10065,81·,797D0001,0,1,2016-4-1 23:10:35,121.499268333333,31.2323533333333
580,W0G-007,053L0163,10065,81·,797D0001,2,2,2016-4-1 23:11:00,121.50026,31.23271
581,W0G-007,053L0163,10065,81·,7B7F000E,2,2,2016-4-1 23:15:10,121.510176666667,31.243985
582,W0G-007,053L0163,10065,81·,7B7F000E,2,2,2016-4-1 23:15:25,121.511923333333,31.24375
583,W0G-007,053L0163,10065,81·,7B800015,2,2,2016-4-1 23:16:39,121.515963333333,31.243755
584,W0G-007,053L0163,10065,81·,7B800015,2,2,2016-4-1 23:16:56,121.51855,31.2437216666667
585,W0G-007,053L0163,10065,81·,7C82000D,2,2,2016-4-1 23:18:26,121.527475,31.2457683333333
586,W0G-007,053L0163,10065,81·,7C82000D,2,2,2016-4-1 23:18:38,121.529253333333,31.246215
587,W0G-007,053L0163,10065,81·,7C830012,2,2,2016-4-1 23:19:08,121.533896666667,31.2473833333333
588,W0G-007,053L0163,10065,81·,7C830012,2,2,2016-4-1 23:19:27,121.535435,31.24773
589,W0G-007,053L0163,10065,81·,7D84000C,2,2,2016-4-1 23:19:56,121.539038333333,31.2496116666667
590,W0G-007,053L0163,10065,81·,7D84000C,2,2,2016-4-1 23:20:04,121.540071666667,31.2503216666667
591,W0G-007,053L0163,10065,81·,7F870000,2,2,2016-4-1 23:25:14,121.552606666667,31.2580333333333
592,W0G-007,053L0163,10065,81·,7F870000,2,2,2016-4-1 23:25:39,121.55456,31.2592983333333
593,W0G-018,053L0164,10065,81·,,1,1,2016-4-1 4:22:05,121.564846666667,31.2669133333333
594,W0G-018,053L0164,10065,81·,,1,1,2016-4-1 4:24:18,121.565008333333,31.2673
595,W0G-018,053L0164,10065,81·,,1,1,2016-4-1 4:24:55,121.563158333333,31.2656133333333
596,W0G-018,053L0164,10065,81·,7E860000,0,1,2016-4-1 4:26:55,121.550795,31.2568516666667
597,W0G-018,053L0164,10065,81·,7E860000,1,1,2016-4-1 4:27:06,121.549898333333,31.255945
598,W0G-018,053L0164,10065,81·,7C840013,0,1,2016-4-1 4:29:27,121.538296666667,31.2491116666667
599,W0G-018,053L0164,10065,81·,7C840013,1,1,2016-4-1 4:29:41,121.536953333333,31.24828
600,W0G-018,053L0164,10065,81·,7C830010,0,1,2016-4-1 4:30:43,121.533675,31.24738
601,W0G-018,053L0164,10065,81·,7C830010,1,1,2016-4-1 4:30:57,121.53199,31.2469466666667
602,W0G-018,053L0164,10065,81·,7C82000B,0,1,2016-4-1 4:31:27,121.52822,31.2459683333333
603,W0G-018,053L0164,10065,81·,7C82000B,1,1,2016-4-1 4:31:46,121.52547,31.24526
604,W0G-018,053L0164,10065,81·,7B7F000D,0,1,2016-4-1 4:33:55,121.514175,31.2437666666667
605,W0G-018,053L0164,10065,81·,7B7F000D,1,1,2016-4-1 4:34:11,121.512573333333,31.243695
606,W0G-018,053L0164,10065,81·,7B7E0015,0,1,2016-4-1 4:34:35,121.509231666667,31.2440966666667
607,W0G-018,053L0164,10065,81·,7B7E0015,1,1,2016-4-1 4:34:44,121.50779,31.2441316666667
608,W0G-018,053L0164,10065,81·,7B7E0018,0,1,2016-4-1 4:34:55,121.506158333333,31.2440116666667
609,W0G-018,053L0164,10065,81·,7B7E0018,1,1,2016-4-1 4:35:05,121.50469,31.2437433333333
610,W0G-018,053L0164,10065,81·,7A7C0001,0,0,2016-4-1 4:48:14,121.496238333333,31.2386366666667
611,W0G-018,053L0164,10065,81·,7B7C0008,0,0,2016-4-1 4:48:54,121.497051666667,31.2415783333333
612,W0G-018,053L0164,10065,81·,7B7C0008,1,0,2016-4-1 4:49:02,121.497548333333,31.242035
613,W0G-018,053L0164,10065,81·,7B7E0017,0,0,2016-4-1 4:50:55,121.504736666667,31.2436616666667
614,W0G-018,053L0164,10065,81·,7B7E0017,1,0,2016-4-1 4:51:12,121.506356666667,31.24397
615,W0G-018,053L0164,10065,81·,7B7F000E,0,0,2016-4-1 4:52:16,121.510195,31.2439583333333
616,W0G-018,053L0164,10065,81·,7B7F000E,1,0,2016-4-1 4:52:31,121.512045,31.2437183333333
617,W0G-018,053L0164,10065,81·,7B800015,0,0,2016-4-1 4:53:55,121.51599,31.243805
618,W0G-018,053L0164,10065,81·,7B800015,1,0,2016-4-1 4:54:33,121.518528333333,31.2437716666667
619,W0G-018,053L0164,10065,81·,7C82000D,0,0,2016-4-1 4:56:13,121.527451666667,31.2458016666667
620,W0G-018,053L0164,10065,81·,7C82000D,1,0,2016-4-1 4:56:26,121.529273333333,31.246265
621,W0G-018,053L0164,10065,81·,7C830012,0,0,2016-4-1 4:57:09,121.533858333333,31.24739
622,W0G-018,053L0164,10065,81·,7C830012,1,0,2016-4-1 4:57:26,121.535476666667,31.24774
623,W0G-018,053L0164,10065,81·,7D84000C,0,0,2016-4-1 4:58:07,121.53901,31.2495583333333
624,W0G-018,053L0164,10065,81·,7D84000C,1,0,2016-4-1 4:58:25,121.540091666667,31.2503116666667
625,W0G-018,053L0164,10065,81·,7F870000,0,0,2016-4-1 5:02:22,121.552533333333,31.258015
626,W0G-018,053L0164,10065,81·,7F870000,1,0,2016-4-1 5:02:53,121.554558333333,31.2592833333333
627,W0G-018,053L0164,10065,81·,81890001,0,0,2016-4-1 5:05:12,121.56505,31.2670966666667
628,W0G-018,053L0164,10065,81·,81890001,1,0,2016-4-1 5:05:44,121.566105,31.26807
629,W0G-018,053L0164,10065,81·,828A0002,0,0,2016-4-1 5:06:27,121.569348333333,31.2707833333333
630,W0G-018,053L0164,10065,81·,828A0002,1,0,2016-4-1 5:06:39,121.570176666667,31.2714416666667
631,W0G-018,053L0164,10065,81·,828B0002,0,0,2016-4-1 5:08:15,121.571933333333,31.2750566666667
632,W0G-018,053L0164,10065,81·,828B0002,1,0,2016-4-1 5:08:41,121.572303333333,31.2760516666667
633,W0G-018,053L0164,10065,81·,848B0001,0,0,2016-4-1 5:10:03,121.572655,31.2811066666667
634,W0G-018,053L0164,10065,81·,848B0001,1,0,2016-4-1 5:10:51,121.572455,31.282135
635,W0G-018,053L0164,10065,81·,858A0000,0,0,2016-4-1 5:11:20,121.571818333333,31.2852716666667
636,W0G-018,053L0164,10065,81·,858A0000,1,0,2016-4-1 5:12:21,121.571335,31.2864383333333
637,W0G-018,053L0164,10065,81·,868A0005,0,0,2016-4-1 5:13:17,121.56775,31.2925416666667
638,W0G-018,053L0164,10065,81·,868A0005,1,0,2016-4-1 5:13:52,121.567426666667,31.2929516666667
639,W0G-018,053L0164,10065,81·,88890001,0,0,2016-4-1 5:16:24,121.563763333333,31.3010616666667
640,W0G-018,053L0164,10065,81·,88890001,1,0,2016-4-1 5:16:36,121.563785,31.302055
641,W0G-018,053L0164,10065,81·,8A890000,0,0,2016-4-1 5:17:48,121.56245,31.3078483333333
642,W0G-018,053L0164,10065,81·,8A890000,1,0,2016-4-1 5:17:57,121.56234,31.308895
643,W0G-018,053L0164,10065,81·,8C890001,0,0,2016-4-1 5:19:03,121.562375,31.3167383333333
644,W0G-018,053L0164,10065,81·,8C890001,1,0,2016-4-1 5:19:14,121.56215,31.31776
645,W0G-018,053L0164,10065,81·,8D890001,0,0,2016-4-1 5:20:48,121.562945,31.3227966666667
646,W0G-018,053L0164,10065,81·,8D890001,1,0,2016-4-1 5:20:58,121.563155,31.32385
647,W0G-018,053L0164,10065,81·,8E890001,0,0,2016-4-1 5:21:20,121.563745,31.3262316666667
648,W0G-018,053L0164,10065,81·,8E890001,1,0,2016-4-1 5:21:42,121.564033333333,31.32695
649,W0G-018,053L0164,10065,81·,8F890001,0,0,2016-4-1 5:22:52,121.564775,31.3326766666667
650,W0G-018,053L0164,10065,81·,8F890001,1,0,2016-4-1 5:23:16,121.565633333333,31.3335666666667
651,W0G-018,053L0164,10065,81·,908A0000,0,0,2016-4-1 5:23:55,121.568005,31.3368866666667
652,W0G-018,053L0164,10065,81·,908A0000,1,0,2016-4-1 5:24:22,121.568758333333,31.3379866666667
653,W0G-018,053L0164,10065,81·,918A0007,0,0,2016-4-1 5:25:08,121.571765,31.341415
654,W0G-018,053L0164,10065,81·,918A0007,1,0,2016-4-1 5:25:34,121.57256,31.3423016666667
655,W0G-018,053L0164,10065,81·,928B0005,0,0,2016-4-1 5:27:12,121.574391666667,31.34399
656,W0G-018,053L0164,10065,81·,928B0005,1,0,2016-4-1 5:27:41,121.575228333333,31.3445283333333
657,W0G-018,053L0164,10065,81·,928B0000,0,0,2016-4-1 5:28:07,121.574073333333,31.3467433333333
658,W0G-018,053L0164,10065,81·,928B0000,1,0,2016-4-1 5:28:28,121.573641666667,31.3475716666667
659,W0G-018,053L0164,10065,81·,938B000E,0,0,2016-4-1 5:29:20,121.572686666667,31.3503783333333
660,W0G-018,053L0164,10065,81·,938B000E,1,0,2016-4-1 5:29:35,121.571291666667,31.3499283333333
661,W0G-018,053L0164,10065,81·,938A0001,0,0,2016-4-1 5:30:07,121.569031666667,31.3497783333333
662,W0G-018,053L0164,10065,81·,938A0001,1,0,2016-4-1 5:30:18,121.568686666667,31.3507566666667
663,W0G-018,053L0164,10065,81·,948B0001,0,0,2016-4-1 5:30:48,121.568555,31.3534866666667
664,W0G-018,053L0164,10065,81·,948B0001,1,1,2016-4-1 5:44:48,121.56845,31.3535116666667
665,W0G-018,053L0164,10065,81·,938A0000,0,1,2016-4-1 5:45:32,121.56862,31.3506133333333
666,W0G-018,053L0164,10065,81·,938A0000,1,1,2016-4-1 5:46:17,121.569006666667,31.3496266666667
667,W0G-018,053L0164,10065,81·,938B0010,0,1,2016-4-1 5:47:14,121.571535,31.3500033333333
668,W0G-018,053L0164,10065,81·,938B0010,1,1,2016-4-1 5:47:19,121.571968333333,31.35013
669,W0G-018,053L0164,10065,81·,928B0001,0,1,2016-4-1 5:48:16,121.573938333333,31.34694
670,W0G-018,053L0164,10065,81·,928B0001,1,1,2016-4-1 5:48:50,121.574541666667,31.3460583333333
671,W0G-018,053L0164,10065,81·,928B0003,0,1,2016-4-1 5:49:13,121.575213333333,31.3446
672,W0G-018,053L0164,10065,81·,928B0003,1,1,2016-4-1 5:49:53,121.574083333333,31.3439283333333
673,W0G-018,053L0164,10065,81·,918A0006,0,1,2016-4-1 5:51:14,121.571885,31.341585
674,W0G-018,053L0164,10065,81·,918A0006,1,1,2016-4-1 5:52:17,121.571176666667,31.34064
675,W0G-018,053L0164,10065,81·,908A0001,0,1,2016-4-1 5:52:58,121.567973333333,31.3369133333333
676,W0G-018,053L0164,10065,81·,908A0001,1,1,2016-4-1 5:54:06,121.567283333333,31.3358816666667
677,W0G-018,053L0164,10065,81·,8F890000,0,1,2016-4-1 5:54:52,121.565158333333,31.3331383333333
678,W0G-018,053L0164,10065,81·,8F890000,1,1,2016-4-1 5:55:12,121.564553333333,31.3325583333333
679,W0G-018,053L0164,10065,81·,8E890000,0,1,2016-4-1 5:56:02,121.564266666667,31.32737
680,W0G-018,053L0164,10065,81·,8E890000,1,1,2016-4-1 5:56:30,121.563803333333,31.32643
681,W0G-018,053L0164,10065,81·,8D890000,0,1,2016-4-1 5:57:06,121.562905,31.3227416666667
682,W0G-018,053L0164,10065,81·,8D890000,1,1,2016-4-1 5:57:29,121.562711666667,31.32178
683,W0G-018,053L0164,10065,81·,8C890000,0,1,2016-4-1 5:58:15,121.562171666667,31.3175616666667
684,W0G-018,053L0164,10065,81·,8C890000,1,1,2016-4-1 5:58:44,121.562328333333,31.3166366666667
685,W0G-018,053L0164,10065,81·,8A890001,0,1,2016-4-1 6:00:11,121.562408333333,31.3079533333333
686,W0G-018,053L0164,10065,81·,8A890001,1,1,2016-4-1 6:00:44,121.562536666667,31.3069266666667
687,W0G-018,053L0164,10065,81·,88890000,0,1,2016-4-1 6:01:25,121.563606666667,31.3026466666667
688,W0G-018,053L0164,10065,81·,88890000,1,1,2016-4-1 6:02:03,121.563753333333,31.3020966666667
689,W0G-018,053L0164,10065,81·,868A0000,0,1,2016-4-1 6:03:49,121.56688,31.29347
690,W0G-018,053L0164,10065,81·,868A0000,1,1,2016-4-1 6:04:59,121.567711666667,31.29245
691,W0G-018,053L0164,10065,81·,858A0001,0,1,2016-4-1 6:06:17,121.571243333333,31.2864566666667
692,W0G-018,053L0164,10065,81·,858A0001,1,1,2016-4-1 6:06:52,121.571641666667,31.2854666666667
693,W0G-018,053L0164,10065,81·,848B0000,0,1,2016-4-1 6:07:18,121.572286666667,31.28246
694,W0G-018,053L0164,10065,81·,848B0000,1,1,2016-4-1 6:07:43,121.572473333333,31.2815183333333
695,W0G-018,053L0164,10065,81·,828A0000,0,1,2016-4-1 6:09:14,121.571816666667,31.27506
696,W0G-018,053L0164,10065,81·,828A0000,1,1,2016-4-1 6:09:43,121.571791666667,31.2740083333333
697,W0G-018,053L0164,10065,81·,828A0001,0,1,2016-4-1 6:11:01,121.570021666667,31.2714783333333
698,W0G-018,053L0164,10065,81·,828A0001,1,1,2016-4-1 6:11:29,121.568805,31.2704816666667
699,W0G-018,053L0164,10065,81·,8189000E,0,1,2016-4-1 6:13:00,121.56497,31.2673416666667
700,W0G-018,053L0164,10065,81·,8189000E,1,1,2016-4-1 6:14:03,121.56312,31.26559
701,W0G-018,053L0164,10065,81·,7E860000,0,1,2016-4-1 6:16:42,121.550806666667,31.2568733333333
702,W0G-018,053L0164,10065,81·,7E860000,1,1,2016-4-1 6:17:24,121.54992,31.2559833333333
703,W0G-018,053L0164,10065,81·,7C840013,0,1,2016-4-1 6:20:42,121.538316666667,31.249135
704,W0G-018,053L0164,10065,81·,7C840013,1,1,2016-4-1 6:21:23,121.536936666667,31.2482683333333
705,W0G-018,053L0164,10065,81·,7C830010,0,1,2016-4-1 6:22:05,121.533775,31.2474033333333
706,W0G-018,053L0164,10065,81·,7C830010,1,1,2016-4-1 6:22:19,121.53204,31.2469666666667
707,W0G-018,053L0164,10065,81·,7C82000B,0,1,2016-4-1 6:23:01,121.528318333333,31.2460133333333
708,W0G-018,053L0164,10065,81·,7C82000B,1,1,2016-4-1 6:23:37,121.52551,31.2452566666667
709,W0G-018,053L0164,10065,81·,7B7F000D,0,1,2016-4-1 6:24:54,121.51402,31.24377
710,W0G-018,053L0164,10065,81·,7B7F000D,1,1,2016-4-1 6:25:37,121.512523333333,31.2436983333333
711,W0G-018,053L0164,10065,81·,7B7E0015,0,1,2016-4-1 6:27:02,121.50936,31.2440966666667
712,W0G-018,053L0164,10065,81·,7B7E0015,1,1,2016-4-1 6:27:52,121.50787,31.2441433333333
713,W0G-018,053L0164,10065,81·,7B7E0018,0,1,2016-4-1 6:28:09,121.506131666667,31.2440383333333
714,W0G-018,053L0164,10065,81·,7B7E0018,1,1,2016-4-1 6:28:56,121.504743333333,31.2436383333333
715,W0G-018,053L0164,10065,81·,7B7C0004,0,1,2016-4-1 6:30:44,121.497635,31.242295
716,W0G-018,053L0164,10065,81·,7B7C0004,1,1,2016-4-1 6:31:54,121.49683,31.2415166666667
717,W0G-018,053L0164,10065,81·,7A7C0001,0,1,2016-4-1 6:32:33,121.4961,31.239395
718,W0G-018,053L0164,10065,81·,7A7C0001,1,1,2016-4-1 6:33:18,121.496191666667,31.2384
719,W0G-018,053L0164,10065,81·,797D0001,0,1,2016-4-1 6:35:11,121.499241666667,31.2323833333333
720,W0G-018,053L0164,10065,81·,797D0001,1,0,2016-4-1 6:42:41,121.50024,31.232655
721,W0G-018,053L0164,10065,81·,7A7C0001,0,0,2016-4-1 6:45:00,121.496281666667,31.2387466666667
722,W0G-018,053L0164,10065,81·,7B7C0008,0,0,2016-4-1 6:45:59,121.49705,31.24157
723,W0G-018,053L0164,10065,81·,7B7C0008,1,0,2016-4-1 6:46:06,121.497493333333,31.2420066666667
724,W0G-018,053L0164,10065,81·,7B7E0017,0,0,2016-4-1 6:48:58,121.504753333333,31.2436266666667
725,W0G-018,053L0164,10065,81·,7B7E0017,1,0,2016-4-1 6:49:32,121.506363333333,31.2439583333333
726,W0G-018,053L0164,10065,81·,7B7F000E,0,0,2016-4-1 6:50:17,121.51015,31.2439666666667
727,W0G-018,053L0164,10065,81·,7B7F000E,1,0,2016-4-1 6:50:50,121.511971666667,31.2437333333333
728,W0G-018,053L0164,10065,81·,7B800015,0,0,2016-4-1 6:51:55,121.516003333333,31.2437083333333
729,W0G-018,053L0164,10065,81·,7B800015,1,0,2016-4-1 6:52:50,121.518555,31.24373
730,W0G-018,053L0164,10065,81·,7C82000D,0,0,2016-4-1 6:54:38,121.527501666667,31.24578
731,W0G-018,053L0164,10065,81·,7C82000D,1,0,2016-4-1 6:54:51,121.52923,31.2462333333333
732,W0G-018,053L0164,10065,81·,7C830012,0,0,2016-4-1 6:56:00,121.5339,31.2473916666667
733,W0G-018,053L0164,10065,81·,7C830012,1,0,2016-4-1 6:56:48,121.535466666667,31.24775
734,W0G-018,053L0164,10065,81·,7D84000C,0,0,2016-4-1 6:57:34,121.538981666667,31.2495566666667
735,W0G-018,053L0164,10065,81·,7D84000C,1,0,2016-4-1 6:58:09,121.540126666667,31.25034
736,W0G-018,053L0164,10065,81·,7F870000,0,0,2016-4-1 7:01:43,121.552583333333,31.2580516666667
737,W0G-018,053L0164,10065,81·,7F870000,1,0,2016-4-1 7:03:09,121.554536666667,31.2592683333333
738,W0G-018,053L0164,10065,81·,81890001,0,0,2016-4-1 7:05:15,121.565111666667,31.2671316666667
739,W0G-018,053L0164,10065,81·,81890001,1,0,2016-4-1 7:06:10,121.566086666667,31.26804
740,W0G-018,053L0164,10065,81·,828A0002,0,0,2016-4-1 7:07:47,121.569363333333,31.270815
741,W0G-018,053L0164,10065,81·,828A0002,1,0,2016-4-1 7:08:20,121.570225,31.2714716666667
742,W0G-018,053L0164,10065,81·,828B0002,0,0,2016-4-1 7:09:57,121.57193,31.27506
743,W0G-018,053L0164,10065,81·,828B0002,1,0,2016-4-1 7:10:48,121.572288333333,31.2760266666667
744,W0G-018,053L0164,10065,81·,848B0001,0,0,2016-4-1 7:11:32,121.572655,31.2810916666667
745,W0G-018,053L0164,10065,81·,848B0001,1,0,2016-4-1 7:12:04,121.572451666667,31.2821366666667
746,W0G-018,053L0164,10065,81·,858A0000,0,0,2016-4-1 7:12:36,121.571826666667,31.28523
747,W0G-018,053L0164,10065,81·,858A0000,1,0,2016-4-1 7:13:22,121.571336666667,31.2864166666667
748,W0G-018,053L0164,10065,81·,868A0005,0,0,2016-4-1 7:14:16,121.567763333333,31.29255
749,W0G-018,053L0164,10065,81·,868A0005,1,0,2016-4-1 7:15:06,121.567453333333,31.29294
750,W0G-018,053L0164,10065,81·,88890001,0,0,2016-4-1 7:16:56,121.563716666667,31.3010133333333
751,W0G-018,053L0164,10065,81·,88890001,1,0,2016-4-1 7:17:33,121.563776666667,31.3020883333333
752,W0G-018,053L0164,10065,81·,8A890000,0,0,2016-4-1 7:18:42,121.562455,31.3078633333333
753,W0G-018,053L0164,10065,81·,8A890000,1,0,2016-4-1 7:19:06,121.56235,31.308835
754,W0G-018,053L0164,10065,81·,8C890001,0,0,2016-4-1 7:20:08,121.562355,31.3167883333333
755,W0G-018,053L0164,10065,81·,8C890001,1,0,2016-4-1 7:20:35,121.562143333333,31.317795
756,W0G-018,053L0164,10065,81·,8D890001,0,0,2016-4-1 7:21:18,121.562938333333,31.3227833333333
757,W0G-018,053L0164,10065,81·,8D890001,1,0,2016-4-1 7:21:44,121.563158333333,31.3238433333333
758,W0G-018,053L0164,10065,81·,8E890001,0,0,2016-4-1 7:22:07,121.563715,31.3262
759,W0G-018,053L0164,10065,81·,8E890001,1,0,2016-4-1 7:22:27,121.563998333333,31.3268933333333
760,W0G-018,053L0164,10065,81·,8F890001,0,0,2016-4-1 7:23:27,121.564751666667,31.3326933333333
761,W0G-018,053L0164,10065,81·,8F890001,1,0,2016-4-1 7:23:57,121.565643333333,31.33358
762,W0G-018,053L0164,10065,81·,908A0000,0,0,2016-4-1 7:25:35,121.568005,31.3369083333333
763,W0G-018,053L0164,10065,81·,908A0000,1,0,2016-4-1 7:26:11,121.568785,31.3380083333333
